image,caption
1400424834_1c76e700c4.jpg,A lady dressed in shades of black waits on the sidewalk for a train
1401961581_76921a75c5.jpg,"A girl sits in a harness ready to lift up into the air and behind her is a sign that says "" active . """
1402640441_81978e32a9.jpg,A young boy wearing a red bathing suit reaches for a soccer ball
1402641725_5e027ecaa7.jpg,Four children playing on a sand dune
1402843760_d30f1dbf0f.jpg,a dog trots through the grass
1402859872_0fc8cf8108.jpg,A boy high-fives a mannequin
1403414927_5f80281505.jpg,These two dogs are walking in a forest
140377584_12bdbdf2f8.jpg,A climber in an orange helmet is ascending attached to a rope whilst climbing a rock face
140430106_2978fda105.jpg,A dog running at the beach in front of the ocean and a bright blue cloudy sky
1404832008_68e432665b.jpg,a man in a harness being dragged across the water
1405221276_21634dcd58.jpg,Two dogs shaking themselves dry on the sand
140526326_da07305c1c.jpg,A man rock climbs with a city and body of water in the background
140526327_3cb984de09.jpg,"A man rock climbing , with a city and a bay in the background"
1406010299_5755339f08.jpg,A young boy in a pirate outfit is near the docks
1408958345_68eea9a4e4.jpg,The young girl is running on a sandy beach
1410193619_13fff6c875.jpg,Small girl in a teal dress on the arm of a chair reaching for a floor lamp
141139674_246c0f90a1.jpg,A kid hits a baseball during a game
141140165_9002a04f19.jpg,Two little league players are next to a base in the field
1412832223_99e8b4701a.jpg,A girl jumping in sand
1413956047_c826f90c8b.jpg,Three men standing in front of a mountain peak
1414779054_31946f9dfc.jpg,A boy jumping off of a cement block
1414820925_3504c394e1.jpg,A man in red shorts jumping in back of a volleyball net
1415591512_a84644750c.jpg,The little girl is spinning around making her hair fly in front of the silver car
1417031097_ab656bc4bd.jpg,People are in a ride that drops you from a great height
1417295167_5299df6db8.jpg,A man wearing glasses is reading his cellphone and holding a drink in the other hand
141755290_4b954529f3.jpg,The woman is squeezing juice to make drinks
141755292_7a0b3364cf.jpg,A young man and a young woman serve food
1417637704_572b4d6557.jpg,Two small children sitting in the trunk of a car
1417882092_c94c251eb3.jpg,Two men are watching something
1417941060_2a0f7908bc.jpg,A baby plays with a young boys face
1418019748_51c7d59c11.jpg,"A man dressed in a white shirt , blue baseball cap while wearing gloves , holding a red and white checkered food wrapping"
1418266617_b32143275b.jpg,"A wet , white dog is jumping over obstacles"
1418503947_953d373632.jpg,A man with a orange hat and a brown jacket has a cigarette in his mouth
1419286010_b59af3962a.jpg,Two men in a boat fishing
1419385780_1383ec7ba9.jpg,The man has a large Mohawk and is sitting outside
1420060020_7a6984e2ea.jpg,A person in costume doing martial arts
1420060118_aed262d606.jpg,a young ninja jumps into the air
1423126855_6cd2a3956c.jpg,A hiker poses in a green field with sheep
1423997242_ea2189ec5e.jpg,A man sits on a field near a backpack
1424237335_b3be9920ba.jpg,Two little girls are hanging by their arms from a metal bar
1424775129_ffea9c13ab.jpg,There is a little boy in a red jacket walking down the railroad tracks and holding a stick
1425013325_bff69bc9da.jpg,Two dogs play together splashing in a lake
1425069308_488e5fcf9d.jpg,The dog is jumping in the air to catch a ball
1425069590_570cc7c2d8.jpg,a little girl dressed in yellow is holding onto two red handles
1425485485_d7c97a5470.jpg,Little girl laughing and touching a boy 's face as they lean toward each other
1425919702_ddb761aeec.jpg,A group of people sit watching an event behind a Tim hortons sign
1426014905_da60d72957.jpg,A man stands and reads something by a railing overlooking a town
1427391496_ea512cbe7f.jpg,A young boy holds onto a blue handle on a pier
142802798_962a4ec5ce.jpg,A boy in a green shirt on a skateboard on a stone wall with graffiti
1428578577_82864facae.jpg,Two people standing at the edge of a snow covered cliff
1428641354_f7453afbea.jpg,A woman in a white shirt prepares a large meal of hamburgers
1428681303_04213524e3.jpg,Two children playing on a statue
1429546659_44cb09cbe2.jpg,A white dog with a stick in his mouth standing next to a black dog
1429723917_6af585e4c0.jpg,"Two men , one of which is bald , in a bathroom"
1429814475_0b592b9995.jpg,A lady sitting down and someone with black shorts and shoes
1430154945_71bbaa094a.jpg,A mother helps her little boy eat his food by feeding him by hand
1432179046_8e3d75cf81.jpg,A man is playing tennis with himself against a large wall in a parking lot
1432342377_3e41603f26.jpg,A woman wearing a blue shirt and high heels stands on the sidewalk next to a man
143237785_93f81b3201.jpg,Someone is holding up a green fish for display outdoors
1433088025_bce2cb69f8.jpg,The man in the yellow pants is raising his arms
1433142189_cda8652603.jpg,Person hiking up a grassy trail toward a large hill
1433397131_8634fa6664.jpg,A child hidden by balls
1433577867_39a1510c43.jpg,A white dog with red collar splashes in the water
1434005938_ad75c8598c.jpg,A person wearing a blue backpack stands on a field above a scenic view
1434607942_da5432c28c.jpg,A small child in a red jacket is sitting on a man 's shoulders and holding his head
143552697_af27e9acf5.jpg,A man with helmet and backpack standing on dirt bike in a hilly grassy area
143552829_72b6ba49d4.jpg,A motocross bike is being ridden between markers in a running stream
1436760519_8d6101a0ed.jpg,A black and white dog is jumping up to catch a toy as another dog watches
143680442_2f03f76944.jpg,Someone is rock climbing and hanging under the edge of a cliff
143680966_0010ff8c60.jpg,A man wearing a backpack is climbing a rock
143684568_3c59299bae.jpg,A person standing on a ciff looking down at plains and trees
143688205_630813a466.jpg,"A person scaling a rocky ledge , with a rope supporting"
143688283_a96ded20f1.jpg,Man rock climbing looking up the rock
143688895_e837c3bc76.jpg,A man climbing a cliff with a rope
1439046601_cf110a75a7.jpg,A boy is smiling whilst standing in front of a swimming pool
1439282131_3814d6ae04.jpg,Two dogs in the water fighting over a stick
1440024115_129212c988.jpg,A tri-colored dog jumps and catches a pink frisbeen that a man in shorts has thrown
1443807993_aebfb2784a.jpg,Young girl sliding down an inflated slide
1445123245_c7b9db0e0c.jpg,A black and tan dog plays with a centipede toy
1445754124_647168f211.jpg,A gray mottled dog stands on the sloping trunk of a tree overlooking a grassy field
1446053356_a924b4893f.jpg,Two girls in soccer strips are playing on a sports field
1446933195_8fe9725d62.jpg,A puppy is gnawing on a plant branch in an uncut grassy area with wood and a barrel nearby
1448511770_1a4a9c453b.jpg,a white dog jumps really high to get his fribee
1449370354_380c4123c9.jpg,"Two boys , one wearing glasses , run across grass . Third child partially in shot"
1449625950_fc9a8d02d9.jpg,Two dogs running on grass
1449692616_60507875fb.jpg,A little girl holding a camera
1452361926_6d8c535e32.jpg,The boy sits in his toy car sipping from a cup
1453366750_6e8cf601bf.jpg,Two women are laying upside down on a white bed
1454678644_7e5a371301.jpg,Three dogs running together on a paved walkway
1454841725_4b6e6199e2.jpg,a group of young girls smiling with a large crowd behind them
1456393634_74022d9056.jpg,A little boy does a cartwheel on the beach
1456630952_dd4778a48f.jpg,A boy is catching an orange Frisbee in front of a wooden gate
145721496_687af9bb18.jpg,An egret stands on a rock at the edge of a river
145721498_a27d2db576.jpg,Man paddling in blue kayak in the water
1457762320_7fe121b285.jpg,A group of bicyclists getting ready for a ride
1459032057_97e73ed6ab.jpg,The little girl in the striped shirt is eating some bread
1459250022_bf1eddad11.jpg,The string quintet plays for an audience
1460352062_d64fb633e0.jpg,A woman in jeans and a tank top is sitting in the middle of a tree in bloom
1460500597_866fa0c6f3.jpg,There is a man sitting in a restaurant at night
146098876_0d99d7fb98.jpg,Group of school children in blue school uniforms
146100443_906d87faa2.jpg,a young girl with her face painted stands next to some other children
1461329041_c623b06e5b.jpg,Two women on low riding three-wheeled vehicles with baskets
1461653394_8ab96aae63.jpg,The black dog and the white dog seem to be getting ready to fight
1461667284_041c8a2475.jpg,A man in a white hat plays guitar on a stage
1463638541_c02cfa04dc.jpg,A girl in a harness on a rope climbing wall
1463732130_a754441289.jpg,A young girl jumping on an enclosed trampoline
1463732807_0cdf4f22c7.jpg,Boy in green shirt sitting in swing with eyes closed and making gesture with hands
1464120327_d90279ca3a.jpg,A little boy puts his face up to the uniquely-shaped window
1465666502_de289b3b9c.jpg,A black dog with a red collar retrieving a stick from deep water
146577645_91b570c0d0.jpg,A person maneuvers rapids while riding a watercraft
146577646_9e64b8c2dc.jpg,A kayaker is battling waves in a purple boat while wearing rain gear
1466307485_5e6743332e.jpg,The white truck is stuck on the large rocks
1466307489_cb8a74de09.jpg,Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch
1466479163_439db855af.jpg,Chocolate brown dog running on grass with something in its mouth
1467533293_a2656cc000.jpg,Two little girls in pink are in a playground
1468103286_96a6e07029.jpg,A New York Yankee holds up a bat
1468389504_c724bdcad0.jpg,Two girls in pink are playing on yellow playground bars
1468429623_f001988691.jpg,A man training a dog to attack his padded left arm
1468962616_5803b4397f.jpg,a little boy is squirting a yellow water pistol in the swimming pool
1469000260_5d473c8283.jpg,A large dog sits in the grass
1469358746_2a879abaf3.jpg,A man poses with his black dog at the top of a mountain
1470061031_4cb59c12a8.jpg,two dogs playing with each other
1470132731_fa416b7504.jpg,A black dog runs through the water
1470536919_1f3fd6c65a.jpg,A small dog and a large dog with a rope in its mouth
1472053993_bed67a3ba7.jpg,A skier in a red jacket and yellow backpack skis down a snow slope
1472230829_803818a383.jpg,"A group of people in a boat , white water rafting"
1472249944_d887c3aeda.jpg,Two women are on a rock wall while others walk along a path
1472653060_7427d2865a.jpg,A man cutting up some food on a yellow board
1472882567_33dc14c8b6.jpg,Four cross-country skiers climb uphill
1473080948_bae2925dc8.jpg,"A person in a blue shirt , helmet and life jacket paddles a yellow kayak"
1473250020_dc829a090f.jpg,"A boy stands on a rock in a creek , holding a stick"
1473618073_7db56a5237.jpg,A boy on a green plastic swing
1474474514_b3eb492722.jpg,A child smiling in a park
1475046848_831245fc64.jpg,A woman in blue shorts is carrying her shoes whilst walking on the beach next to the ocean
1476002408_4256b7b2fa.jpg,a person walks near a fence
1476241331_2f43b67aed.jpg,Two little boys at a water fountain
1478268555_7e301fc510.jpg,man with no shirt on climbing rocks
1478294229_7e1c822fea.jpg,A man wearing white socks is pedaling a bicycle
1478606153_a7163bf899.jpg,A brown and white dog is running through woodland
1479028910_3dab3448c8.jpg,A skateboarder attempts to do a trick over a homemade ramp
1479124077_17dcc0d5d7.jpg,A barefoot boy in shorts and a t-shirt jumps in muddy grass
1479513774_70c94cf9d3.jpg,A girl wearing a green jacket is standing at a stop light
1479679558_d0a01bc62b.jpg,A river is winding through a wooded area that is heavily leaf covered
1479857177_9d4a6f38fd.jpg,The scuba diver is underwater
1480712062_32a61ad4b7.jpg,Scuba diver under the water holding small crustacean in his hands
1481062342_d9e34366c4.jpg,A little girl in pajamas runs down a hall with hardwood floors
1482960952_95f2d419cb.jpg,Three elderly women walking together
148512773_bae6901fd6.jpg,A few people sit out on rocks overlooking the water below
1488937076_5baa73fc2a.jpg,Three dogs running on a lawn
1489286545_8df476fa26.jpg,a man holds his dog near a pond
1490213660_9ea45550cf.jpg,A light colored dog is walking through a stream
1490670858_e122df2560.jpg,a young boy wearing a blue outfit sliding down a red slide
1491192153_7c395991e5.jpg,The adult is helping the child into the swing
1499495021_d295ce577c.jpg,Man and woman fishing in the ocean
1499554025_a8ffe0e479.jpg,A group of females in white suits are in a petting zoo with two goats
1499581619_a5f65a882c.jpg,A man and a woman share a kiss on the beach
1500853305_0150615ce9.jpg,A girl and a boy hugging on a bridge
1501297480_8db52c15b0.jpg,A child wearing shorts is moving a window screen
1501811302_5e723fc529.jpg,A border collie rallies a lamb in a fenced in area
1501985304_8c50093004.jpg,A young boy jumps into the water as a woman holds his arms
150387174_24825cf871.jpg,The man waeribng a helmet is riding a dirt bike over rocks
